fixedAcidity,volatileAcidity,citricAcid,residualSugar,chlorides,freeSulfurDioxide,totalSulfurDioxide,density,pH,sulphates,alcohol,quality
0.38157894736842096,0.34313725490196073,0.61,0.4890829694323145,0.09337349397590362,0.18118466898954705,0.33874709976798145,0.672988881621973,0.3297872340425531,0.2702702702702703,0.11290322580645151,0
0.24999999999999992,0.18627450980392157,0.43,0.3013100436681223,0.10542168674698797,0.21951219512195122,0.54292343387471,0.561805101373449,0.3404255319148938,0.29729729729729726,0.16129032258064518,0
0.35526315789473684,0.15686274509803919,0.33,0.0480349344978166,0.0632530120481928,0.156794425087108,0.29466357308584684,0.18901242642249602,0.48936170212765934,0.20270270270270274,0.7419354838709677,1
0.43421052631578944,0.08823529411764706,0.32,0.0480349344978166,0.07831325301204821,0.17073170731707318,0.3225058004640371,0.29365598430346757,0.4361702127659574,0.25675675675675674,0.5645161290322581,1
0.5789473684210525,0.18137254901960784,0.36,0.026200873362445417,0.06024096385542171,0.04529616724738676,0.16473317865429235,0.27403531720078084,0.1595744680851067,0.14864864864864863,0.5483870967741936,1
0.736842105263158,0.2745098039215686,0.46,0.4323144104803494,0.07228915662650603,0.006968641114982578,0.1716937354988399,0.5552648790058892,0.0957446808510641,0.06756756756756756,0.3387096774193548,0
0.38157894736842096,0.039215686274509796,0.32,0.39301310043668125,0.12048192771084339,0.21602787456445993,0.35498839907192575,0.594506213211248,0.6382978723404253,0.21621621621621617,0.2258064516129033,0
0.23684210526315785,0.12745098039215685,0.24,0.5021834061135372,0.10843373493975907,0.18466898954703834,0.35962877030162416,0.6468279921517338,0.5744680851063828,0.1891891891891892,0.2258064516129033,0
0.43421052631578944,0.2205882352941176,0.4,0.7991266375545851,0.13554216867469882,0.14634146341463414,0.37354988399071926,0.8430346631785499,0.2021276595744684,0.2837837837837838,0.16129032258064518,0
0.38157894736842096,0.039215686274509796,0.32,0.39301310043668125,0.12048192771084339,0.21602787456445993,0.35498839907192575,0.594506213211248,0.6382978723404253,0.21621621621621617,0.2258064516129033,0
0.35526315789473684,0.24509803921568626,0.28,0.030567685589519656,0.11144578313253013,0.12195121951219512,0.41299303944315546,0.36559843034663275,0.5,0.47297297297297297,0.37096774193548404,0
0.3289473684210526,0.32352941176470584,0.34,0.37554585152838427,0.10542168674698797,0.09407665505226481,0.3271461716937355,0.6337475474166142,0.4468085106382981,0.35135135135135137,0.17741935483870963,0
0.4078947368421052,0.23529411764705882,0.48,0.554585152838428,0.13855421686746988,0.1916376306620209,0.43387470997679817,0.7253106605624589,0.25531914893617036,0.33783783783783783,0.1935483870967741,0
0.42105263157894735,0.0784313725490196,0.31,0.27292576419213976,0.13554216867469882,0.10104529616724739,0.28306264501160094,0.5291039895356426,0.5212765957446809,0.12162162162162166,0.2741935483870967,0
0.30263157894736836,0.15686274509803919,0.32,0.30567685589519655,0.07228915662650603,0.1602787456445993,0.45011600928074247,0.5683453237410088,0.6914893617021277,0.39189189189189194,0.2741935483870967,1
0.24999999999999992,0.2156862745098039,0.56,0.09606986899563318,0.09036144578313254,0.156794425087108,0.39443155452436196,0.3459777632439461,0.531914893617021,0.43243243243243235,0.46774193548387105,1
0.3421052631578947,0.18627450980392157,0.22,0.3275109170305677,0.06024096385542171,0.18466898954703834,0.45011600928074247,0.5879659908436882,0.41489361702127653,0.3648648648648649,0.1451612903225807,0
0.3289473684210526,0.18627450980392157,0.31,0.6593886462882096,0.06626506024096386,0.14634146341463414,0.39443155452436196,0.7056899934597793,0.48936170212765934,0.41891891891891897,0.25806451612903225,0
0.3421052631578947,0.10784313725490197,0.36,0.05676855895196506,0.0632530120481928,0.0975609756097561,0.20185614849187936,0.30019620667102737,0.3723404255319148,0.39189189189189194,0.4516129032258066,1
0.2763157894736841,0.22549019607843135,0.34,0.06986899563318778,0.09337349397590362,0.0627177700348432,0.15777262180974477,0.36559843034663275,0.531914893617021,0.24324324324324323,0.35483870967741926,0
0.38157894736842096,0.28431372549019607,0.67,0.4323144104803494,0.09337349397590362,0.16376306620209058,0.33874709976798145,0.6795291039895401,0.3829787234042555,0.25675675675675674,0.11290322580645151,0
0.4868421052631579,0.13725490196078433,0.38,0.3231441048034935,0.08734939759036145,0.15331010452961671,0.33178654292343385,0.41137998691955147,0.3404255319148938,0.0945945945945946,0.5645161290322581,1
0.24999999999999992,0.23529411764705882,0.24,0.039301310043668124,0.06626506024096386,0.1254355400696864,0.2668213457076566,0.1759319816873764,0.5212765957446809,0.22972972972972971,0.7096774193548389,1
0.13157894736842105,0.3529411764705882,0.04,0.034934497816593885,0.06626506024096386,0.14285714285714285,0.2552204176334107,0.1497710922171299,0.5957446808510637,0.10810810810810813,0.6612903225806451,1
0.2894736842105263,0.13725490196078433,0.56,0.6069868995633189,0.12349397590361448,0.08710801393728224,0.3480278422273782,0.7122302158273391,0.19148936170212774,0.20270270270270274,0.17741935483870963,0
0.3289473684210526,0.15686274509803919,0.35,0.5458515283842795,0.10843373493975907,0.21602787456445993,0.4547563805104408,0.6468279921517338,0.3723404255319148,0.33783783783783783,0.24193548387096778,0
0.3289473684210526,0.37254901960784315,0.18,0.07860262008733625,0.06024096385542171,0.08013937282229965,0.20649651972157773,0.16285153695225676,0.29787234042553207,0.25675675675675674,0.7419354838709677,1
0.43421052631578944,0.20588235294117643,0.31,0.3646288209606987,0.12349397590361448,0.0627177700348432,0.3294663573085847,0.6337475474166142,0.29787234042553207,0.39189189189189194,0.20967741935483886,0
0.44736842105263147,0.392156862745098,0.37,0.008733624454148475,0.06927710843373494,0.006968641114982578,0.2111368909512761,0.20209287115761565,0.24468085106382967,0.1891891891891892,0.5483870967741936,0
0.2763157894736841,0.13725490196078433,0.43,0.1724890829694323,0.07228915662650603,0.10104529616724739,0.28074245939675174,0.30673642903858717,0.5851063829787234,0.10810810810810813,0.5645161290322581,1
0.3947368421052631,0.23529411764705882,0.47,0.19650655021834063,0.09036144578313254,0.059233449477351915,0.12993039443155452,0.25441465009810144,0.24468085106382967,0.21621621621621617,0.7419354838709677,0
0.2236842105263158,0.1470588235294118,0.3,0.537117903930131,0.12048192771084339,0.1916376306620209,0.37354988399071926,0.6599084368868534,0.5106382978723402,0.1891891891891892,0.2258064516129033,0
0.38157894736842096,0.2549019607843137,0.15,0.026200873362445417,0.1174698795180723,0.20557491289198607,0.4037122969837587,0.42446043165467834,0.30851063829787223,0.24324324324324323,0.1935483870967741,0
0.3421052631578947,0.20588235294117643,0.56,0.4934497816593887,0.08734939759036145,0.2229965156794425,0.5127610208816705,0.6599084368868534,0.23404255319148948,0.5135135135135135,0.20967741935483886,0
0.3421052631578947,0.4411764705882353,0.35,0.13973799126637554,0.06024096385542171,0.08362369337979095,0.23201856148491878,0.22825376062786218,0.48936170212765934,0.43243243243243235,0.7580645161290323,1
0.3421052631578947,0.1764705882352941,0.24,0.314410480349345,0.11445783132530121,0.18118466898954705,0.4756380510440835,0.5879659908436882,0.351063829787234,0.29729729729729726,0.1451612903225807,0
0.38157894736842096,0.23529411764705882,0.24,0.5458515283842795,0.10843373493975907,0.17421602787456447,0.45243619489559167,0.7122302158273391,0.3191489361702129,0.32432432432432434,0.12903225806451626,0
0.3421052631578947,0.18627450980392157,0.26,0.6768558951965067,0.10542168674698797,0.18466898954703834,0.43387470997679817,0.7383911052975785,0.3723404255319148,0.33783783783783783,0.20967741935483886,0
0.38157894736842096,0.23529411764705882,0.24,0.5458515283842795,0.10843373493975907,0.17421602787456447,0.45243619489559167,0.7122302158273391,0.3191489361702129,0.32432432432432434,0.12903225806451626,0
0.21052631578947362,0.19607843137254902,0.35,0.074235807860262,0.1174698795180723,0.11846689895470383,0.24361948955916474,0.3459777632439461,0.5106382978723402,0.33783783783783783,0.35483870967741926,0
0.2894736842105263,0.12745098039215685,0.5,0.48034934497816595,0.08433734939759038,0.14982578397212543,0.33410672853828305,0.6599084368868534,0.3723404255319148,0.24324324324324323,0.12903225806451626,0
0.36842105263157887,0.0784313725490196,0.32,0.3362445414847162,0.09337349397590362,0.1254355400696864,0.271461716937355,0.5683453237410088,0.4361702127659574,0.12162162162162166,0.1935483870967741,0
0.18421052631578938,0.16176470588235292,0.25,0.39737991266375544,0.05421686746987953,0.03484320557491289,0.1368909512761021,0.4506213211249176,0.5425531914893618,0.12162162162162166,0.40322580645161293,0
0.36842105263157887,0.0784313725490196,0.32,0.3362445414847162,0.09337349397590362,0.1254355400696864,0.271461716937355,0.5683453237410088,0.4361702127659574,0.12162162162162166,0.1935483870967741,0
0.2631578947368421,0.16666666666666666,0.25,0.034934497816593885,0.04819277108433736,0.11498257839721254,0.22273781902552203,0.26749509483322104,0.531914893617021,0.25675675675675674,0.5,1
0.43421052631578944,0.18627450980392157,0.36,0.27947598253275113,0.06626506024096386,0.14982578397212543,0.35962877030162416,0.4440810987573578,0.24468085106382967,0.10810810810810813,0.48387096774193555,0
0.2631578947368421,0.16666666666666666,0.25,0.034934497816593885,0.04819277108433736,0.11498257839721254,0.22273781902552203,0.26749509483322104,0.531914893617021,0.25675675675675674,0.5,1
0.38157894736842096,0.15686274509803919,0.41,0.7510917030567685,0.09638554216867472,0.1289198606271777,0.31554524361948955,0.8299542184434303,0.5531914893617019,0.1891891891891892,0.11290322580645151,0
0.38157894736842096,0.15686274509803919,0.41,0.7510917030567685,0.09638554216867472,0.1289198606271777,0.31554524361948955,0.8299542184434303,0.5531914893617019,0.1891891891891892,0.11290322580645151,0
0.4078947368421052,0.23529411764705882,0.23,0.5720524017467249,0.10843373493975907,0.16376306620209058,0.4361948955916473,0.7449313276651455,0.42553191489361725,0.2837837837837838,0.11290322580645151,0
0.35526315789473684,0.3137254901960784,0.56,0.462882096069869,0.08734939759036145,0.13240418118466898,0.308584686774942,0.6795291039895401,0.36170212765957466,0.2837837837837838,0.11290322580645151,0
0.3421052631578947,0.12745098039215685,0.27,0.06550218340611354,0.04819277108433736,0.08362369337979095,0.30162412993039445,0.18901242642249602,0.3829787234042555,0.48648648648648646,0.7419354838709677,1
0.24999999999999992,0.32352941176470584,0.14,0.42794759825327516,0.06927710843373494,0.05574912891986063,0.2552204176334107,0.5814257684761284,0.6170212765957445,0.2702702702702703,0.32258064516129037,0
0.35526315789473684,0.3137254901960784,0.56,0.462882096069869,0.08734939759036145,0.13240418118466898,0.308584686774942,0.6795291039895401,0.36170212765957466,0.2837837837837838,0.11290322580645151,0
0.3289473684210526,0.1764705882352941,0.39,0.021834061135371185,0.07831325301204821,0.14982578397212543,0.32018561484918795,0.41792020928711854,0.5531914893617019,0.4459459459459459,0.25806451612903225,1
0.2763157894736841,0.2647058823529411,0.3,0.22270742358078607,0.0632530120481928,0.020905923344947737,0.20417633410672853,0.36559843034663275,0.5,0.21621621621621617,0.48387096774193555,1
0.21052631578947362,0.2745098039215686,0.38,0.01310043668122271,0.06927710843373494,0.003484320557491289,0.1531322505800464,0.21517331589273528,0.5106382978723402,0.12162162162162166,0.5483870967741936,0
0.35526315789473684,0.20588235294117643,0.4,0.8231441048034934,0.08734939759036145,0.11846689895470383,0.34106728538283065,0.8168737737083107,0.13829787234042584,0.29729729729729726,0.1451612903225807,0
0.1447368421052631,0.4901960784313725,0.07,0.2751091703056769,0.08734939759036145,0.11149825783972125,0.3248259860788863,0.47678221059515685,0.5744680851063828,0.43243243243243235,0.2741935483870967,0
0.13157894736842105,0.5098039215686274,0.07,0.27947598253275113,0.09036144578313254,0.10801393728222997,0.32018561484918795,0.47678221059515685,0.5638297872340425,0.4459459459459459,0.2741935483870967,0
0.3421052631578947,0.23529411764705882,0.34,0.026200873362445417,0.09036144578313254,0.041811846689895474,0.1345707656612529,0.313276651406147,0.2659574468085105,0.29729729729729726,0.41935483870967744,0
0.36842105263157887,0.15686274509803919,0.36,0.09606986899563318,0.06024096385542171,0.06968641114982578,0.23897911832946636,0.18901242642249602,0.41489361702127653,0.17567567567567569,0.7419354838709677,1
0.3421052631578947,0.3529411764705882,0.37,0.19650655021834063,0.0993975903614458,0.15331010452961671,0.44547563805104406,0.437540876389798,0.29787234042553207,0.5405405405405406,0.40322580645161293,0
0.3947368421052631,0.1470588235294118,0.39,0.5938864628820961,0.13253012048192775,0.16376306620209058,0.4245939675174014,0.7056899934597793,0.19148936170212774,0.3108108108108108,0.16129032258064518,1
0.3947368421052631,0.1470588235294118,0.39,0.5938864628820961,0.13253012048192775,0.16376306620209058,0.4245939675174014,0.7056899934597793,0.19148936170212774,0.3108108108108108,0.16129032258064518,1
0.42105263157894735,0.19607843137254902,0.42,0.8384279475982533,0.15662650602409642,0.17770034843205576,0.43155452436194897,0.8430346631785499,0.1702127659574469,0.25675675675675674,0.17741935483870963,0
0.2631578947368421,0.19607843137254902,0.22,0.2925764192139738,0.08132530120481929,0.08362369337979095,0.3433874709976798,0.561805101373449,0.6808510638297871,0.5270270270270271,0.2903225806451614,1
0.644736842105263,0.5,0.38,0.04366812227074236,0.15662650602409642,0.11149825783972125,0.4013921113689095,0.6337475474166142,0.4574468085106383,0.17567567567567569,0.08064516129032259,0
0.31578947368421045,0.15686274509803919,0.35,0.3100436681222708,0.051204819277108446,0.11846689895470383,0.2923433874709977,0.437540876389798,0.41489361702127653,0.16216216216216217,0.40322580645161293,0
0.31578947368421045,0.15686274509803919,0.35,0.3100436681222708,0.051204819277108446,0.11846689895470383,0.2923433874709977,0.437540876389798,0.41489361702127653,0.16216216216216217,0.40322580645161293,0
0.5394736842105263,0.32352941176470584,0.51,0.0611353711790393,0.09638554216867472,0.0313588850174216,0.4593967517401392,0.3852190974493122,0.23404255319148948,0.4054054054054055,0.5483870967741936,0
0.43421052631578944,0.18627450980392157,0.31,0.2270742358078603,0.12951807228915665,0.44947735191637633,0.7053364269141531,0.4898626553302837,0.40425531914893637,0.45945945945945943,0.40322580645161293,0
0.2894736842105263,0.23529411764705882,0.35,0.18340611353711792,0.04819277108433736,0.11149825783972125,0.21345707656612528,0.26749509483322104,0.5957446808510637,0.47297297297297297,0.7258064516129034,1
0.31578947368421045,0.0980392156862745,0.35,0.039301310043668124,0.10542168674698797,0.16376306620209058,0.3062645011600928,0.41137998691955147,0.6702127659574469,0.8108108108108107,0.35483870967741926,1
0.42105263157894735,0.11764705882352942,0.43,0.314410480349345,0.09337349397590362,0.08710801393728224,0.33410672853828305,0.6075866579463677,0.41489361702127653,0.4054054054054055,0.16129032258064518,1
0.15789473684210528,0.22549019607843135,0.47,0.10480349344978167,0.1174698795180723,0.15331010452961671,0.31322505800464034,0.391759319816872,0.5212765957446809,0.6891891891891893,0.32258064516129037,0
0.18421052631578938,0.2549019607843137,0.1,0.030567685589519656,0.051204819277108446,0.0627177700348432,0.1368909512761021,0.22825376062786218,0.5957446808510637,0.35135135135135137,0.5161290322580645,1
0.44736842105263147,0.08823529411764706,0.45,0.462882096069869,0.12048192771084339,0.18815331010452963,0.29698375870069604,0.6468279921517338,0.3723404255319148,0.29729729729729726,0.32258064516129037,0
0.4078947368421052,0.24509803921568626,0.4,0.27292576419213976,0.07228915662650603,0.10452961672473868,0.29930394431554525,0.3198168737737068,0.24468085106382967,0.06756756756756756,0.6290322580645162,1
0.4078947368421052,0.24509803921568626,0.4,0.27292576419213976,0.07228915662650603,0.10452961672473868,0.29930394431554525,0.3198168737737068,0.24468085106382967,0.06756756756756756,0.6290322580645162,1
0.38157894736842096,0.2794117647058823,0.14,0.026200873362445417,0.12349397590361448,0.07665505226480836,0.1740139211136891,0.4571615434924774,0.3723404255319148,0.24324324324324323,0.1451612903225807,0
0.4078947368421052,0.11764705882352942,0.44,0.034934497816593885,0.09337349397590362,0.06620209059233449,0.20649651972157773,0.3459777632439461,0.3723404255319148,0.2837837837837838,0.32258064516129037,1
0.2894736842105263,0.22549019607843135,0.28,0.039301310043668124,0.06927710843373494,0.03484320557491289,0.2552204176334107,0.313276651406147,0.5531914893617019,0.35135135135135137,0.3870967741935485,1
0.4078947368421052,0.11764705882352942,0.44,0.034934497816593885,0.09337349397590362,0.06620209059233449,0.20649651972157773,0.3459777632439461,0.3723404255319148,0.2837837837837838,0.32258064516129037,1
0.23684210526315785,0.2745098039215686,0.39,0.11353711790393015,0.0391566265060241,0.0627177700348432,0.2691415313225058,0.25441465009810144,0.6170212765957445,0.1891891891891892,0.5322580645161292,1
0.11842105263157887,0.24509803921568626,0.22,0.04366812227074236,0.0391566265060241,0.05574912891986063,0.18561484918793503,0.14323086984957006,0.7553191489361699,0.17567567567567569,0.7258064516129034,1
0.10526315789473681,0.08823529411764706,0.56,0.039301310043668124,0.03614457831325301,0.07665505226480836,0.2459396751740139,0.22825376062786218,0.7234042553191488,0.1891891891891892,0.4516129032258066,1
0.36842105263157887,0.2156862745098039,0.38,0.6244541484716158,0.05421686746987953,0.20209059233449478,0.3990719257540603,0.7318508829300187,0.40425531914893637,0.48648648648648646,0.20967741935483886,1
0.30263157894736836,0.2745098039215686,0.32,0.021834061135371185,0.051204819277108446,0.03832752613240418,0.13225058004640372,0.29365598430346757,0.3191489361702129,0.2837837837837838,0.41935483870967744,0
0.3421052631578947,0.28431372549019607,0.51,0.4890829694323145,0.09036144578313254,0.20905923344947736,0.35730858468677495,0.6860693263570999,0.41489361702127653,0.25675675675675674,0.12903225806451626,0
0.24999999999999992,0.2647058823529411,0.07,0.034934497816593885,0.16566265060240967,0.06968641114982578,0.2296983758700696,0.41137998691955147,0.4574468085106383,0.3648648648648649,0.1935483870967741,0
0.38157894736842096,0.18627450980392157,0.31,0.7685589519650654,0.09638554216867472,0.18466898954703834,0.5638051044083526,0.8430346631785499,0.2872340425531914,0.41891891891891897,0.11290322580645151,0
0.3421052631578947,0.18627450980392157,0.12,0.030567685589519656,0.07831325301204821,0.2961672473867596,0.3689095127610209,0.3198168737737068,0.40425531914893637,0.21621621621621617,0.32258064516129037,0
0.5263157894736841,0.19607843137254902,0.42,0.05240174672489084,0.051204819277108446,0.0975609756097561,0.19489559164733178,0.30019620667102737,0.30851063829787223,0.1891891891891892,0.5483870967741936,0
0.3947368421052631,0.10784313725490197,0.39,0.026200873362445417,0.06626506024096386,0.10452961672473868,0.17633410672853828,0.30673642903858717,0.3829787234042555,0.33783783783783783,0.40322580645161293,0
0.3421052631578947,0.1764705882352941,0.22,0.3100436681222708,0.0993975903614458,0.1916376306620209,0.46635730858468677,0.5748855461085686,0.3191489361702129,0.29729729729729726,0.16129032258064518,0
0.36842105263157887,0.13725490196078433,0.31,0.09170305676855896,0.04819277108433736,0.13588850174216027,0.29466357308584684,0.1759319816873764,0.3829787234042555,0.16216216216216217,0.7580645161290323,1
0.35526315789473684,0.1470588235294118,0.38,0.3362445414847162,0.0993975903614458,0.156794425087108,0.35498839907192575,0.5421844342707622,0.5744680851063828,0.3648648648648649,0.40322580645161293,1
0.3421052631578947,0.20588235294117643,0.5,0.554585152838428,0.1174698795180723,0.1602787456445993,0.42923433874709976,0.672988881621973,0.30851063829787223,0.2702702702702703,0.2258064516129033,0
0.4736842105263157,0.12745098039215685,0.27,0.026200873362445417,0.11144578313253013,0.0627177700348432,0.18561484918793503,0.42446043165467834,0.2765957446808512,0.2837837837837838,0.17741935483870963,0
0.3947368421052631,0.4607843137254902,0.09,0.039301310043668124,0.28313253012048195,0.04878048780487805,0.3294663573085847,0.437540876389798,0.2872340425531914,0.43243243243243235,0.1935483870967741,0
0.36842105263157887,0.1470588235294118,0.36,0.2838427947598253,0.042168674698795185,0.10104529616724739,0.22041763341067286,0.3328973185088264,0.5851063829787234,0.29729729729729726,0.6612903225806451,1
0.35526315789473684,0.11764705882352942,0.37,0.24454148471615725,0.0391566265060241,0.07665505226480836,0.20417633410672853,0.3198168737737068,0.6170212765957445,0.32432432432432434,0.6774193548387096,1
0.31578947368421045,0.0784313725490196,0.32,0.034934497816593885,0.0632530120481928,0.16376306620209058,0.41067285382830626,0.22825376062786218,0.5851063829787234,0.5270270270270271,0.7096774193548389,1
0.42105263157894735,0.07352941176470588,0.34,0.074235807860262,0.09337349397590362,0.24912891986062718,0.4756380510440835,0.41137998691955147,0.40425531914893637,0.48648648648648646,0.3064516129032259,1
0.3289473684210526,0.13725490196078433,0.37,0.04366812227074236,0.042168674698795185,0.07665505226480836,0.21577726218097448,0.27403531720078084,0.5212765957446809,0.45945945945945943,0.5806451612903226,1
0.23684210526315785,0.16666666666666666,0.28,0.06986899563318778,0.03614457831325301,0.18118466898954705,0.271461716937355,0.1759319816873764,0.6702127659574469,0.5405405405405406,0.7903225806451615,1
0.21052631578947362,0.19607843137254902,0.27,0.08733624454148473,0.12048192771084339,0.0975609756097561,0.34106728538283065,0.2805755395683407,0.7765957446808507,0.22972972972972971,0.7096774193548389,0
0.2894736842105263,0.19607843137254902,0.29,0.04366812227074236,0.11445783132530121,0.11149825783972125,0.2737819025522042,0.3786788750817524,0.7234042553191488,0.41891891891891897,0.40322580645161293,1
0.23684210526315785,0.18627450980392157,0.27,0.04366812227074236,0.09638554216867472,0.10452961672473868,0.24129930394431554,0.3459777632439461,0.6489361702127661,0.35135135135135137,0.40322580645161293,1
0.24999999999999992,0.34313725490196073,0.35,0.3711790393013101,0.13554216867469882,0.28222996515679444,0.5568445475638051,0.6533682145192936,0.6063829787234043,0.33783783783783783,0.08064516129032259,0
0.36842105263157887,0.16666666666666666,0.29,0.6375545851528385,0.0993975903614458,0.13240418118466898,0.37587006960556846,0.7253106605624589,0.4468085106382981,0.2702702702702703,0.20967741935483886,0
0.2236842105263158,0.16666666666666666,0.19,0.5152838427947599,0.0993975903614458,0.1672473867595819,0.35498839907192575,0.6664486592544132,0.5851063829787234,0.17567567567567569,0.24193548387096778,0
0.3947368421052631,0.30392156862745096,0.62,0.4541484716157206,0.0993975903614458,0.2229965156794425,0.39211136890951276,0.6860693263570999,0.3829787234042555,0.33783783783783783,0.11290322580645151,0
0.3947368421052631,0.30392156862745096,0.62,0.4541484716157206,0.0993975903614458,0.2229965156794425,0.39211136890951276,0.6860693263570999,0.3829787234042555,0.33783783783783783,0.11290322580645151,0
0.30263157894736836,0.29411764705882354,0.34,0.1222707423580786,0.06626506024096386,0.11149825783972125,0.4431554524361949,0.43100065402223814,0.36170212765957466,0.6891891891891893,0.32258064516129037,0
0.2631578947368421,0.28431372549019607,0.3,0.26200873362445415,1.0,0.2682926829268293,0.4431554524361949,0.5421844342707622,0.5212765957446809,0.4459459459459459,0.25806451612903225,0
0.3947368421052631,0.3137254901960784,0.62,0.44541484716157215,0.08132530120481929,0.23693379790940766,0.4176334106728538,0.6860693263570999,0.29787234042553207,0.32432432432432434,0.09677419354838705,0
0.19736842105263155,0.25,0.34,0.017467248908296946,0.07831325301204821,0.03832752613240418,0.382830626450116,0.3198168737737068,0.5,0.5540540540540541,0.32258064516129037,0
0.3947368421052631,0.3137254901960784,0.62,0.44541484716157215,0.08132530120481929,0.23693379790940766,0.4176334106728538,0.6860693263570999,0.29787234042553207,0.32432432432432434,0.09677419354838705,0
0.23684210526315785,0.15686274509803919,0.27,0.05676855895196506,0.10240963855421689,0.13240418118466898,0.37354988399071926,0.437540876389798,0.8936170212765957,0.39189189189189194,0.32258064516129037,1
0.4736842105263157,0.19607843137254902,0.32,0.36681222707423583,0.06626506024096386,0.11149825783972125,0.2459396751740139,0.5291039895356426,0.3936170212765957,0.1891891891891892,0.37096774193548404,1
