fixedAcidity,volatileAcidity,citricAcid,residualSugar,chlorides,freeSulfurDioxide,totalSulfurDioxide,density,pH,sulphates,alcohol,quality,predictedQuality,0prob,1prob
-0.5698334275005367,2.6651352966926427,-1.5410536856652295,-0.2348801600977339,0.4333195721618934,-1.0969515504113894,-0.9614656657167764,0.3362442305719956,1.3054486806395198,-1.110089380608706,-1.1157429024075325,0,0,0.998833435630134,0.0011665643698648526
-0.6888794081761368,0.3987070318611361,-0.0038953330572909,-0.3553315242504182,-0.5019025260292431,-0.8765408202822171,-1.344443259235938,-0.8150194152570359,1.3054486806395198,0.793360455086609,1.206965108895907,1,1,0.00237173518875781,0.9976282648112421
0.3825344179042587,-1.0233656048958883,0.6433292364618407,-1.0378892544489613,0.0436436979155864,0.33571819542823,-0.9614656657167764,-0.7472980243259231,-0.3057252205002156,-0.3314053569151677,-0.0318124971325937,0,1,0.11868933175448379,0.8813106682455158
-1.9983851956077303,1.287502429834276,-2.350084397564145,-0.9977387997314,-0.4239673511799819,0.4459235604928162,-0.4658476035155084,-1.5938154109649467,1.171184188877875,-1.369650721839885,1.284388709272688,1,1,0.10043865393460598,0.8995613460653944
-0.926971369527336,0.2209479522665079,-0.7320229737663148,-0.9776635723726192,-0.4239673511799819,0.1704101478313509,-0.3532071348334021,-1.4583726291026835,0.7012584677121193,-0.5909666981463473,1.5166595104030325,1,1,0.000491237835776841,0.9995087621642227
-0.6888794081761368,0.5764661114557638,-0.2466045466269657,-0.3151810695328568,0.0826112853402172,-1.1520542329436825,-1.2318027905538316,-0.3071089832736518,0.6341262218312954,-0.8505280393775264,0.1230347036209683,0,1,0.2521607857830091,0.7478392142169911
0.1444424565530595,-0.5789679059093181,0.2388138805123832,1.3309875738871593,0.1605464601894783,2.0439013539293147,0.840781833196925,1.047318835348756,-0.1714607287385708,0.0146764313930712,-0.4963540993932813,0,0,0.99458622136654,0.005413778633459174
3.477729915469845,1.109743350239648,1.2096507347910814,0.6986179120855677,-0.5019025260292431,-1.64797837573432,-0.6686004471432999,0.5732690988309282,-2.1182958592824197,-1.7157325101481244,-0.3415068986397193,0,0,0.9956037484302694,0.004396251569729944
0.7396723599310568,-0.223449746720062,-0.1657014754370741,2.2745232597498513,0.1605464601894783,-0.1051032648301143,0.75066945825124,1.656811353728847,-0.6413864499043294,1.312483137548968,-0.1866596978861572,0,0,0.9736637119974066,0.026336288002592585
-1.0460173502029348,3.331731845172498,-2.10737518399447,-1.0378892544489613,0.5112547470111546,-1.4275676456051478,-0.7136566346161424,-0.3409696787392082,-0.5071219581426845,-1.1966098276857655,-1.348013703537877,0,0,0.9999668760972668,3.312390273177797e-05
-0.0936495047981395,-0.1345702069227479,0.5624261652719496,3.1377580361774204,0.0436436979155864,0.7214369731542815,0.6155008958327124,2.3340252630400133,-1.7155023839974852,0.101196878470131,-1.348013703537877,0,0,0.9993863075636261,0.0006136924363753112
-0.0936495047981395,-0.3123292865173761,1.856875304310214,1.1101600729405718,-0.1511942392075671,1.6030798936709705,1.9446584262815672,0.9795974444176432,-1.1113121710700848,1.2259626904719083,-0.8834721012771879,0,0,0.9998265185447095,0.00017348145529032726
-1.165063330878534,0.0431888726718797,-0.8129260449562061,-0.4356324336855408,-0.3460321763307205,0.3908208779605231,-0.4658476035155084,-0.5779945469981409,-0.2385929746193947,0.101196878470131,0.4327291051280938,0,1,0.04737625321756805,0.9526237467824319
-0.4507874468249376,-0.1345702069227479,-0.4084106890067484,0.4276023427420285,0.0046761104909557,1.0520530683480398,1.5842089264988268,0.7087118806931539,-0.6413864499043294,0.4472786667783705,-1.1931665027843137,0,0,0.9849556645329728,0.015044335467027067
-0.0936495047981395,-0.1345702069227479,0.5624261652719496,3.1377580361774204,0.0436436979155864,0.7214369731542815,0.6155008958327124,2.3340252630400133,-1.7155023839974852,0.101196878470131,-1.348013703537877,0,0,0.9993863075636261,0.0006136924363753112
-0.3317414661493386,-1.2900042242878302,0.0770077381326005,-0.2549553874565147,0.3164168098880012,-0.0500005822978213,-0.3306790410969809,0.0314979713819501,1.171184188877875,-0.5909666981463473,-0.6512013001468449,0,1,0.42434896876386047,0.5756510312361388
-0.5698334275005367,-0.0456906671254343,0.8860384500315155,-0.5560837978382249,5.966716986459451,2.209209401526194,0.93089420814261,0.0314979713819501,-1.1113121710700848,-0.6774871452234071,-1.0383193020307513,0,0,1.0,1.252744638090898e-41
-0.5698334275005367,-0.0456906671254343,0.8860384500315155,-0.5560837978382249,5.849814224185559,2.209209401526194,0.9759503956154526,0.0314979713819501,-1.1784444169509087,-0.9370484864545864,-1.0383193020307513,0,0,1.0,3.2286769352083026e-40
-0.0936495047981395,-0.3123292865173761,-0.7320229737663148,0.2870757512305637,0.1995140476141091,1.0520530683480398,1.674321301444512,0.6748511852275976,-0.3728574663810396,-0.1583644627610484,-1.1931665027843137,0,0,0.994008030549581,0.00599196945041945
0.0253964758774605,2.1762978278074163,-0.0847984042471825,1.3711380286047206,0.1215788727648479,0.9969503858157468,2.1699393636457796,1.0811795308143124,0.0970682547847189,0.101196878470131,-0.6512013001468449,0,0,0.999906553659349,9.344634065174484e-05
3.953913838172241,1.287502429834276,4.4457735823867415,-0.0341278865099271,0.0826112853402172,-0.8214381377499241,-0.3532071348334021,0.9118760534865302,-1.3127089087125507,0.1877173255471909,-0.4189304990165003,0,0,0.9999999996960618,3.039371762178839e-10
-0.0936495047981395,2.4429364471993575,-0.3275076178168573,-0.8371369808611545,-0.268097001481459,-1.0969515504113894,-1.4120275404452016,-0.1039448104802756,0.9026552053545852,2.1776876083195655,-0.1866596978861572,0,0,0.519323821070796,0.48067617892920517
-0.0936495047981395,-1.0233656048958883,0.4006200228921664,-0.9977387997314,-0.3460321763307205,0.0051021002344717,-0.6460723534068786,-0.7811587197914795,0.9026552053545852,0.8798809021636689,0.5875763058816559,1,1,0.006342460648500057,0.993657539351499
-1.284109311554134,-0.3123292865173761,-0.7320229737663148,0.5681289342534932,-0.1122266517829364,1.107155750880333,0.2775794897863933,0.6748511852275976,0.8355229594737642,-0.9370484864545864,-0.8060485009004069,0,0,0.8349481929277669,0.16505180707223366
0.7396723599310568,-0.223449746720062,0.2388138805123832,0.1264739323603183,-0.4239673511799819,0.5561289255574023,0.5479166146234485,-0.0700841150147192,-1.0441799251892638,-1.369650721839885,0.4327291051280938,0,1,0.1594172663411434,0.8405827336588559
-1.284109311554134,-0.3123292865173761,-0.7320229737663148,0.5681289342534932,-0.1122266517829364,1.107155750880333,0.2775794897863933,0.6748511852275976,0.8355229594737642,-0.9370484864545864,-0.8060485009004069,0,0,0.8349481929277669,0.16505180707223366
-1.403155292229733,-0.1345702069227479,-0.7320229737663148,2.2343728050322897,-0.1122266517829364,1.382669163541798,0.6155008958327124,1.6229506582632904,0.8355229594737642,-0.4179258039922275,-0.8060485009004069,0,0,0.9946957613194563,0.005304238680542599
0.7396723599310568,-0.5789679059093181,0.2388138805123832,0.1264739323603183,-0.4239673511799819,0.4459235604928162,0.4803323334141847,-0.1039448104802756,-0.97704767930844,-1.456171168916945,0.4327291051280938,0,1,0.11607647282244477,0.8839235271775544
-0.0936495047981395,3.065093225780556,-2.0264721128045786,0.6685050710473965,0.5891899218604161,-0.4908220425561658,0.0522985524221806,1.047318835348756,1.2383164347586988,-0.2448849098381078,-1.1931665027843137,0,0,0.9999832990243231,1.6700975675241394e-05
0.1444424565530595,-0.3123292865173761,2.099584517879888,-0.9977387997314,-0.3849997637553511,0.280615512895937,-0.4433195097790872,-0.7811587197914795,1.03691969711623,-0.6774871452234071,0.5101527055048749,1,1,0.37716108484710087,0.6228389151528984
0.977764321282256,0.1320684124691938,-0.5702168313865316,0.2870757512305637,-0.6188052883031353,-0.6561300901530449,-1.1191623218717253,0.0992193623130629,-0.3728574663810396,0.101196878470131,-0.0318124971325937,0,1,0.3682236376687675,0.6317763623312325
0.2634884372286585,-0.7567269855039463,0.3197169517022749,-0.7969865261435931,-0.8136432254262888,-0.6561300901530449,-0.8938813845075125,-1.2890691517749011,-0.2385929746193947,-0.9370484864545864,0.7424235066352194,1,1,0.007290612304986077,0.9927093876950134
-1.284109311554134,-0.8456065253012601,-0.48931376019664,-0.9977387997314,-0.6188052883031353,-1.2622595980082685,-1.4120275404452016,-1.2213477608437509,0.4327294841888295,-1.110089380608706,0.3553055047513128,1,1,0.024074264979891236,0.9759257350201088
-1.5222012729053331,-0.9344860650985742,-0.5702168313865316,-0.9977387997314,-0.657772875727766,-1.2622595980082685,-1.434555634181623,-1.2213477608437509,0.4327294841888295,-1.023568933531646,0.3553055047513128,1,1,0.02859170742141307,0.971408292578587
-1.165063330878534,-0.7567269855039463,-0.4084106890067484,-0.3553315242504182,0.2384816350387398,0.280615512895937,1.3363998953981928,0.7764332716242669,3.587945040587482,1.8316058200113263,-0.3415068986397193,0,1,0.3024093018139092,0.6975906981860919
1.9301321666870512,-0.3123292865173761,-0.9747321873359892,1.9733948493681408,1.0568009709559842,0.33571819542823,1.2913437079253502,1.318204399073245,-1.1113121710700848,0.101196878470131,-0.4963540993932813,0,0,0.999973670947901,2.6329052100670852e-05
-1.284109311554134,-0.4900883661120043,0.8860384500315155,-0.5761590251970056,-0.6967404631523966,-1.64797837573432,-0.6911285408797211,-0.9504621971192992,2.3124323688518547,-0.5044462510692874,0.9746943077655624,0,1,0.01144614937218149,0.988553850627817
-0.6888794081761368,0.4875865716584496,-0.2466045466269657,-0.1345040233038305,-0.4629349386046124,-1.4826703281374407,-0.9614656657167764,-0.476412460601434,0.5669939759504744,-0.6774871452234071,0.4327291051280938,1,1,0.10589044648626274,0.8941095535137364
0.0253964758774605,-0.1345702069227479,0.5624261652719496,0.3673766606656863,-0.4239673511799819,-1.0969515504113894,-1.006521853189619,0.0992193623130629,-0.1043284828577498,-1.369650721839885,-0.1866596978861572,0,1,0.3535381007574561,0.6464618992425435
0.0253964758774605,-0.0456906671254343,0.5624261652719496,2.625839738528513,-0.1511942392075671,0.0602047827667647,0.3676918647320784,1.859975526522223,-1.7155023839974852,-0.1583644627610484,-1.1931665027843137,0,0,0.9948994779075455,0.005100522092454552
-1.284109311554134,-0.4012088263146902,-0.5702168313865316,1.3510628012459398,0.1605464601894783,0.5010262430251092,0.1874671148407082,1.047318835348756,0.7012584677121193,-0.9370484864545864,-0.8834721012771879,0,0,0.9240281616987268,0.0759718383012737
-0.3317414661493386,2.531815986996672,-0.2466045466269657,-0.2549553874565147,0.3943519847372627,-0.2704113124269935,-0.3757352285698234,0.2685228396408827,0.3655972383080086,-0.9370484864545864,-1.1157429024075325,0,0,0.9881145424805444,0.011885457519456397
0.1444424565530595,-0.0456906671254343,1.6950691619304308,0.8692573446352034,-0.0342914769336749,1.3275664810095051,2.124883176172937,0.8441546625554173,-0.909915433427619,1.0529217963177886,-0.7286249005236258,0,0,0.9997327078395749,0.00026729216042538524
0.977764321282256,-0.3123292865173761,0.5624261652719496,-1.0579644818077418,-0.1901618266321975,-1.4275676456051478,-1.7950051339643631,-0.8827408061881489,-1.984031367520775,0.101196878470131,0.1230347036209683,0,1,0.23509378944124001,0.764906210558759
0.1444424565530595,0.0431888726718797,1.290553805980973,-0.3352562968916374,-0.4239673511799819,-0.9867461853468033,-0.7812409158254062,-0.8488801107225924,0.4998617300696505,1.6585649258572075,1.5166595104030325,1,1,0.0018867365241487049,0.9981132634758517
-0.926971369527336,0.1320684124691938,2.018681446689996,-0.2750306148152954,-0.3070645889060897,0.0602047827667647,-0.5784880721976148,-1.085904978981525,0.7683907135929402,0.9664013492407288,1.4392359100262515,1,1,0.01614277961264174,0.9838572203873577
-0.2126954854737385,0.3987070318611361,-0.2466045466269657,1.8529434852154572,0.2774492224633705,0.8867450207511607,1.268815614188929,1.3859257900043578,0.0299360089038949,0.0146764313930712,-0.8834721012771879,0,0,0.9978566013663479,0.002143398633652409
0.2634884372286585,0.4875865716584496,-0.7320229737663148,1.812793030497896,0.3164168098880012,0.6112316080896953,1.3138718016617716,1.5890899627977342,-0.4399897122618605,0.0146764313930712,-1.2705901031610944,0,0,0.9991819485719069,0.00081805142809375
0.5015803985798577,0.2209479522665079,-0.6511199025764232,0.1666243870778797,0.355384397312632,0.6663342906219885,0.9083661144061888,0.6748511852275976,-0.7085186957851503,-0.1583644627610484,-1.2705901031610944,0,0,0.9833688864147345,0.016631113585265207
0.3825344179042587,-0.5789679059093181,0.481523094082058,1.5718903021925272,0.4333195721618934,0.7765396556865746,1.178703239243244,1.2843437036076886,-1.3798411545933746,-0.0718440156839886,-1.1157429024075325,1,0,0.9978568542214078,0.00214314577859147
0.3825344179042587,-0.5789679059093181,0.481523094082058,1.5718903021925272,0.4333195721618934,0.7765396556865746,1.178703239243244,1.2843437036076886,-1.3798411545933746,-0.0718440156839886,-1.1157429024075325,1,0,0.9978568542214078,0.00214314577859147
1.6920402053358532,0.843104730847706,2.9895183009686943,0.8491821172764228,-0.0732590643583056,-0.1051032648301143,0.6605570833055548,1.1827616172110194,-0.6413864499043294,0.7068400080095492,-0.8060485009004069,0,0,0.9999878226294495,1.217737055084869e-05
0.3825344179042587,-0.9344860650985742,1.047844592411299,-0.5159333431206636,-0.2291294140568283,2.5949281792522454,1.0660627705611376,-0.3071089832736518,0.0299360089038949,0.9664013492407288,0.5875763058816559,1,0,0.8928122946869536,0.10718770531304768
0.3825344179042587,1.1986228900369618,-0.7320229737663148,0.0662482502839762,0.4333195721618934,0.280615512895937,0.5253885208870273,0.3023835351064391,0.0970682547847189,-0.6774871452234071,-0.4189304990165003,0,0,0.9628837396309453,0.037116260369054924
-0.8079253888517358,0.309827492063822,-0.48931376019664,-0.295105842174076,-0.4239673511799819,-0.2704113124269935,-0.1279261974691894,-0.476412460601434,0.0970682547847189,-0.5909666981463473,-0.0318124971325937,1,1,0.12114024872433793,0.8788597512756613
-0.926971369527336,0.5764661114557638,-0.48931376019664,-0.857212208219935,-0.4629349386046124,-1.0418488678790965,-0.8938813845075125,-0.8150194152570359,1.4397131724011645,1.918126267088386,0.8198471070120004,1,1,0.002897448481714731,0.9971025515182858
-2.2364771569589292,2.26517736760473,-1.5410536856652295,0.3874518880244673,-0.5798377008785045,0.0051021002344717,0.5479166146234485,-0.7811587197914795,2.3124323688518547,0.1877173255471909,1.5940831107798137,1,1,0.09248094774434465,0.907519052255654
-1.284109311554134,0.3987070318611361,-0.9747321873359892,0.0461730229251954,-0.268097001481459,0.8316423382188676,0.6155008958327124,-0.0023627240836063,0.7012584677121193,1.1394422433948483,-0.3415068986397193,0,0,0.5559155072616594,0.44408449273834116
-1.165063330878534,0.0431888726718797,1.1287476636011895,0.297113364909954,-0.657772875727766,-0.8765408202822171,-0.1504542912056107,-0.2732482878080954,2.2453001229710337,-0.5044462510692874,0.8198471070120004,1,1,0.04812525290551228,0.9518747470944885
-1.0460173502029348,-1.7344019232744003,-0.7320229737663148,-1.0579644818077418,-0.2291294140568283,-1.0969515504113894,-1.6823646652822568,-0.476412460601434,2.8494903358984343,1.0529217963177886,-0.1092360975093748,1,1,0.043840900802444925,0.9561590991975566
0.3825344179042587,-0.7567269855039463,0.6433292364618407,-1.0178140270901808,-0.4239673511799819,-0.1051032648301143,-1.2318027905538316,-0.7134373288603666,-0.1043284828577498,0.1877173255471909,-0.0318124971325937,0,1,0.07277616129642413,0.9272238387035762
-0.0936495047981395,-0.4900883661120043,0.0770077381326005,-0.3553315242504182,-0.5798377008785045,0.1153074652990578,-0.1053981037327682,-0.476412460601434,0.0970682547847189,-0.8505280393775264,0.1230347036209683,0,1,0.058962469539094856,0.9410375304609059
-0.4507874468249376,-0.1345702069227479,0.0770077381326005,0.7086555257649582,-0.3460321763307205,-0.2704113124269935,-0.1504542912056107,0.4378263169686649,-0.5071219581426845,-0.4179258039922275,-0.4963540993932813,0,0,0.508600195886663,0.4913998041133368
-1.5222012729053331,-0.3123292865173761,-0.5702168313865316,-0.1345040233038305,-0.6188052883031353,-1.2622595980082685,-1.344443259235938,-0.6118552424636974,0.4327294841888295,-0.9370484864545864,0.2778819043745317,0,1,0.0887843204911125,0.911215679508887
-1.165063330878534,-0.3123292865173761,0.5624261652719496,-1.0178140270901808,0.0046761104909557,-1.2622595980082685,-0.0152857287870831,0.133080057778657,1.7753744018052782,0.3607582197013106,-0.0318124971325937,0,1,0.2573440525383894,0.7426559474616115
-0.6888794081761368,-1.5566428436797723,0.2388138805123832,-0.857212208219935,-0.1122266517829364,0.6663342906219885,0.1424109273678657,-0.9166015016537428,0.5669939759504744,2.1776876083195655,0.7424235066352194,1,1,0.0021896881926250166,0.997810311807375
-0.0936495047981395,-1.201124684490516,0.5624261652719496,-0.8170617535023739,-0.3849997637553511,-0.9316435028145102,-0.84882519703467,-0.6118552424636974,2.043903385328568,-0.5909666981463473,0.7424235066352194,1,1,0.008184111000337193,0.991815888999663
-1.0460173502029348,-0.3123292865173761,-0.0847984042471825,-0.5761590251970056,-0.7357080505770273,-0.3255139949592866,-0.6010161659340361,-0.9843228925848556,1.4397131724011645,1.918126267088386,1.4392359100262515,1,1,0.00013227186475075694,0.9998677281352485
0.2634884372286585,0.843104730847706,0.1579108093224917,1.230611437093256,-0.1122266517829364,-0.4908220425561658,-1.524668009127308,-0.0023627240836063,-0.1043284828577498,-1.7157325101481244,0.8972707073887815,0,1,0.10403072661349767,0.8959692733865016
-0.3317414661493386,5.420401030409378,-1.1365383297157725,-1.118190163884084,0.0436436979155864,-0.9867461853468033,1.4490403640802991,-0.2393875923425389,1.03691969711623,0.6203195609324902,-0.3415068986397193,0,0,0.999998553404625,1.4465953766790132e-06
-2.1174311762833304,0.309827492063822,-0.8938291161460977,-0.9575883450138384,-0.7746756380016581,-0.9316435028145102,-1.1416904156081464,-1.6276761064305032,2.17816787709021,-0.9370484864545864,1.5940831107798137,1,1,0.0004200227048861772,0.9995799772951124
-2.1174311762833304,0.309827492063822,-0.8938291161460977,-0.9575883450138384,-0.7746756380016581,-0.9316435028145102,-1.1416904156081464,-1.6276761064305032,2.17816787709021,-0.9370484864545864,1.5940831107798137,1,1,0.0004200227048861772,0.9995799772951124
-0.5698334275005367,0.1320684124691938,-0.4084106890067484,-0.9776635723726192,-0.3849997637553511,-1.2622595980082685,-0.4658476035155084,-0.7472980243259231,0.9026552053545852,0.1877173255471909,-0.0318124971325937,1,1,0.0902745359058434,0.9097254640941558
-0.6888794081761368,0.843104730847706,0.1579108093224917,-0.0943535685862691,-0.268097001481459,2.6224795205183917,2.7106136133198904,-0.0023627240836063,-0.4399897122618605,1.4855240317030878,-0.2640832982629382,0,0,0.9996781178254053,0.00032188217459486933
0.1444424565530595,0.0431888726718797,0.4006200228921664,1.7124168937039923,-0.5798377008785045,1.382669163541798,0.93089420814261,1.4197864854699145,-0.0371962369769259,1.0529217963177886,-0.8834721012771879,1,0,0.9881908708184959,0.011809129181504478
-0.0936495047981395,-0.223449746720062,-1.702859828045013,-1.0178140270901808,-0.268097001481459,2.8704415919137105,0.6380289895691336,-0.7134373288603666,-0.0371962369769259,-0.6774871452234071,-0.3415068986397193,0,0,0.9946232613973752,0.005376738602624474
1.5729942246602522,-0.1345702069227479,0.7242323076517323,-0.9174378902962772,-0.6188052883031353,-0.2704113124269935,-1.0515780406624613,-0.8150194152570359,-0.6413864499043294,-0.8505280393775264,0.7424235066352194,0,1,0.03288861825183189,0.9671113817481679
